"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/08/2022","AirNow","370119991","1","0.042","ppm","39","Cranberry","23","96.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/09/2022","AirNow","370119991","1","0.04","ppm","37","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/10/2022","AirNow","370119991","1","0.037","ppm","34","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/11/2022","AirNow","370119991","1","0.043","ppm","40","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/12/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/13/2022","AirNow","370119991","1","0.052","ppm","48","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/14/2022","AirNow","370119991","1","0.054","ppm","50","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/15/2022","AirNow","370119991","1","0.05","ppm","46","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/16/2022","AirNow","370119991","1","0.046","ppm","43","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/17/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/18/2022","AirNow","370119991","1","0.05","ppm","46","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/19/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/20/2022","AirNow","370119991","1","0.047","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/21/2022","AirNow","370119991","1","0.054","ppm","50","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/22/2022","AirNow","370119991","1","0.057","ppm","58","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/23/2022","AirNow","370119991","1","0.046","ppm","43","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/24/2022","AirNow","370119991","1","0.051","ppm","47","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/25/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/26/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/27/2022","AirNow","370119991","1","0.046","ppm","43","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/28/2022","AirNow","370119991","1","0.048","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/29/2022","AirNow","370119991","1","0.05","ppm","46","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/30/2022","AirNow","370119991","1","0.056","ppm","54","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/31/2022","AirNow","370119991","1","0.051","ppm","47","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/01/2022","AirNow","370119991","1","0.043","ppm","40","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/02/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/03/2022","AirNow","370119991","1","0.048","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/04/2022","AirNow","370119991","1","0.053","ppm","49","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/05/2022","AirNow","370119991","1","0.056","ppm","54","Cranberry","22","92.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/06/2022","AirNow","370119991","1","0.053","ppm","49","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/07/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/08/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/09/2022","AirNow","370119991","1","0.042","ppm","39","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/10/2022","AirNow","370119991","1","0.049","ppm","45","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/11/2022","AirNow","370119991","1","0.053","ppm","49","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/12/2022","AirNow","370119991","1","0.045","ppm","42","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/13/2022","AirNow","370119991","1","0.05","ppm","46","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/14/2022","AirNow","370119991","1","0.048","ppm","44","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/15/2022","AirNow","370119991","1","0.056","ppm","54","Cranberry","24","100.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"04/16/2022","AirNow","370119991","1","0.052","ppm","48","Cranberry","22","92.0000","44201","Ozone","","","37","North Carolina","011","Avery","36.1058","-82.0454"
"03/01/2022","AirNow","370210030","1","0.045","ppm","42","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/02/2022","AirNow","370210030","1","0.045","ppm","42","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/03/2022","AirNow","370210030","1","0.062","ppm","74","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/04/2022","AirNow","370210030","1","0.05","ppm","46","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/05/2022","AirNow","370210030","1","0.06","ppm","67","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/06/2022","AirNow","370210030","1","0.04","ppm","37","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/07/2022","AirNow","370210030","1","0.035","ppm","32","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/08/2022","AirNow","370210030","1","0.034","ppm","31","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/09/2022","AirNow","370210030","1","0.035","ppm","32","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/10/2022","AirNow","370210030","1","0.034","ppm","31","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/11/2022","AirNow","370210030","1","0.038","ppm","35","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/12/2022","AirNow","370210030","1","0.044","ppm","41","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/13/2022","AirNow","370210030","1","0.043","ppm","40","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/16/2022","AirNow","370210030","1","0.041","ppm","38","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/17/2022","AirNow","370210030","1","0.043","ppm","40","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/18/2022","AirNow","370210030","1","0.047","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/19/2022","AirNow","370210030","1","0.045","ppm","42","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/20/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/21/2022","AirNow","370210030","1","0.053","ppm","49","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/22/2022","AirNow","370210030","1","0.053","ppm","49","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/23/2022","AirNow","370210030","1","0.039","ppm","36","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/24/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/25/2022","AirNow","370210030","1","0.044","ppm","41","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/26/2022","AirNow","370210030","1","0.05","ppm","46","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/27/2022","AirNow","370210030","1","0.049","ppm","45","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/28/2022","AirNow","370210030","1","0.047","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/29/2022","AirNow","370210030","1","0.05","ppm","46","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/30/2022","AirNow","370210030","1","0.055","ppm","51","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"03/31/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/01/2022","AirNow","370210030","1","0.043","ppm","40","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/02/2022","AirNow","370210030","1","0.044","ppm","41","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/03/2022","AirNow","370210030","1","0.046","ppm","43","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/04/2022","AirNow","370210030","1","0.051","ppm","47","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/05/2022","AirNow","370210030","1","0.035","ppm","32","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/06/2022","AirNow","370210030","1","0.041","ppm","38","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/07/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/08/2022","AirNow","370210030","1","0.042","ppm","39","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/09/2022","AirNow","370210030","1","0.036","ppm","33","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/10/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/11/2022","AirNow","370210030","1","0.048","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/12/2022","AirNow","370210030","1","0.031","ppm","29","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/13/2022","AirNow","370210030","1","0.047","ppm","44","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/14/2022","AirNow","370210030","1","0.046","ppm","43","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/15/2022","AirNow","370210030","1","0.054","ppm","50","Bent Creek","24","100.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
"04/16/2022","AirNow","370210030","1","0.046","ppm","43","Bent Creek","23","96.0000","44201","Ozone","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.500102002749","-82.5998603096712"
